Date,Close
0,4.318572
1,3.887143
2,4.6
3,4.118571
4,3.628572
5,3.145714
6,4.02
7,4.458571
8,5.167143
9,5.355714
10,7.06
11,5.657143
12,5.391428
13,6.027143
14,6.584286
15,6.094285
16,6.58
17,8.491428
18,7.957143
19,7.604286
20,9.051429
21,10.17
22,11.882857
23,14.26
24,17.241428
25,17.054285
26,18.067142
